timestamp,target_temp,temp_ext,power,temp_int
2024-01-01T04:05:00,20.0,9.16,100.0,17.019
2024-01-01T04:10:00,20.0,9.44,100.0,17.0973
2024-01-01T04:15:00,20.0,9.28,100.0,17.1592
2024-01-01T04:20:00,20.0,9.36,100.0,17.2228
2024-01-01T04:25:00,20.0,9.39,100.0,17.2842
2024-01-01T04:30:00,20.0,9.57,99.31,17.3494
2024-01-01T04:35:00,20.0,9.69,99.31,17.4178
2024-01-01T04:40:00,20.0,9.55,99.31,17.4727
2024-01-01T04:45:00,20.0,9.85,96.28,17.5263
2024-01-01T04:50:00,20.0,9.65,96.28,17.5631
2024-01-01T04:55:00,20.0,9.67,96.28,17.5989
2024-01-01T05:00:00,20.0,9.97,95.38,17.6466
2024-01-01T05:05:00,20.0,9.76,95.38,17.6771
2024-01-01T05:10:00,20.0,9.99,95.38,17.721
2024-01-01T05:15:00,20.0,9.84,100.0,17.7791
2024-01-01T05:20:00,20.0,10.1,100.0,17.8505
2024-01-01T05:25:00,20.0,9.78,100.0,17.8958
2024-01-01T05:30:00,20.0,9.88,96.16,17.9225
2024-01-01T05:35:00,20.0,9.89,96.16,17.9477
2024-01-01T05:40:00,20.0,10.04,96.16,17.9818
2024-01-01T05:45:00,20.0,9.95,100.0,18.0295
2024-01-01T05:50:00,20.0,10.04,100.0,18.0805
2024-01-01T05:55:00,20.0,9.94,100.0,18.1212
2024-01-01T06:00:00,20.0,9.91,100.0,18.1573
2024-01-01T06:05:00,20.0,9.98,100.0,18.1954
2024-01-01T06:10:00,20.0,10.04,100.0,18.2347
2024-01-01T06:15:00,20.0,9.84,97.78,18.2451
2024-01-01T06:20:00,20.0,10.0,97.78,18.2655
2024-01-01T06:25:00,20.0,9.94,97.78,18.2808
2024-01-01T06:30:00,20.0,9.82,99.61,18.2975
2024-01-01T06:35:00,20.0,9.92,99.61,18.3201
2024-01-01T06:40:00,20.0,10.02,99.61,18.3478
2024-01-01T06:45:00,20.0,9.99,100.0,18.3742
2024-01-01T06:50:00,20.0,9.79,100.0,18.385
2024-01-01T06:55:00,20.0,9.74,100.0,18.3921
2024-01-01T07:00:00,20.0,9.89,97.15,18.3919
2024-01-01T07:05:00,20.0,9.74,97.15,18.3816
2024-01-01T07:10:00,20.0,9.65,97.15,18.3663
2024-01-01T07:15:00,20.0,9.7,100.0,18.3721
2024-01-01T07:20:00,20.0,9.54,100.0,18.3663
2024-01-01T07:25:00,20.0,9.73,100.0,18.3736
2024-01-01T07:30:00,20.0,9.59,99.39,18.3681
2024-01-01T07:35:00,20.0,9.73,99.39,18.3721
2024-01-01T07:40:00,20.0,9.66,99.39,18.3712
2024-01-01T07:45:00,20.0,9.4,98.51,18.3478
2024-01-01T07:50:00,20.0,9.67,98.51,18.3439
2024-01-01T07:55:00,20.0,9.59,98.51,18.3346
2024-01-01T08:00:00,20.0,9.24,95.31,18.2844
2024-01-01T08:05:00,20.0,9.24,95.31,18.2374
2024-01-01T08:10:00,20.0,9.15,95.31,18.1877
2024-01-01T08:15:00,20.0,9.25,99.14,18.1704
2024-01-01T08:20:00,20.0,9.14,99.14,18.147
2024-01-01T08:25:00,20.0,8.94,99.14,18.1115
2024-01-01T08:30:00,20.0,9.1,99.75,18.0923
2024-01-01T08:35:00,20.0,9.09,99.75,18.0743
2024-01-01T08:40:00,20.0,8.96,99.75,18.0483
2024-01-01T08:45:00,20.0,8.81,96.8,17.9971
2024-01-01T08:50:00,20.0,8.58,96.8,17.9341
2024-01-01T08:55:00,20.0,8.86,96.8,17.8936
2024-01-01T09:00:00,20.0,8.81,100.0,17.8711
2024-01-01T09:05:00,20.0,8.63,100.0,17.8385
2024-01-01T09:10:00,20.0,8.39,100.0,17.7919
2024-01-01T09:15:00,20.0,8.26,100.0,17.7395
2024-01-01T09:20:00,20.0,8.31,100.0,17.6944
2024-01-01T09:25:00,20.0,8.09,100.0,17.6378
2024-01-01T09:30:00,20.0,8.31,100.0,17.599
2024-01-01T09:35:00,20.0,7.9,100.0,17.536
2024-01-01T09:40:00,20.0,8.11,100.0,17.4911
2024-01-01T09:45:00,20.0,7.92,95.46,17.41
2024-01-01T09:50:00,20.0,7.95,95.46,17.3363
2024-01-01T09:55:00,20.0,7.6,95.46,17.2442
2024-01-01T10:00:00,20.0,7.47,100.0,17.1761
2024-01-01T10:05:00,20.0,7.4,100.0,17.1078
2024-01-01T10:10:00,20.0,7.39,100.0,17.0431
2024-01-01T10:15:00,20.0,7.44,95.18,16.958
2024-01-01T10:20:00,20.0,7.16,95.18,16.8601
2024-01-01T10:25:00,20.0,7.02,95.18,16.7595
2024-01-01T10:30:00,20.0,6.91,100.0,16.6863
2024-01-01T10:35:00,20.0,6.94,100.0,16.6198
2024-01-01T10:40:00,20.0,6.73,100.0,16.544
2024-01-01T10:45:00,20.0,6.87,100.0,16.4824
2024-01-01T10:50:00,20.0,6.46,100.0,16.3978
2024-01-01T10:55:00,20.0,6.67,100.0,16.3327
2024-01-01T11:00:00,20.0,6.51,95.47,16.235
2024-01-01T11:05:00,20.0,6.25,95.47,16.1266
2024-01-01T11:10:00,20.0,6.14,95.47,16.0176
2024-01-01T11:15:00,20.0,6.05,100.0,15.9363
2024-01-01T11:20:00,20.0,5.9,100.0,15.8507
2024-01-01T11:25:00,20.0,5.87,100.0,15.7688
2024-01-01T11:30:00,20.0,5.91,95.36,15.6678
2024-01-01T11:35:00,20.0,5.73,95.36,15.5618
2024-01-01T11:40:00,20.0,5.39,95.36,15.4399
2024-01-01T11:45:00,20.0,5.47,98.06,15.347
2024-01-01T11:50:00,20.0,5.37,98.06,15.2541
2024-01-01T11:55:00,20.0,5.03,98.06,15.1447
2024-01-01T12:00:00,20.0,5.13,96.28,15.0388
2024-01-01T12:05:00,20.0,4.89,96.28,14.9239
2024-01-01T12:10:00,20.0,4.92,96.28,14.8183
2024-01-01T12:15:00,20.0,4.71,99.57,14.7255
2024-01-01T12:20:00,20.0,4.85,99.57,14.6482
2024-01-01T12:25:00,20.0,4.54,99.57,14.5553
2024-01-01T12:30:00,20.0,4.45,100.0,14.4652
2024-01-01T12:35:00,20.0,4.51,100.0,14.3846
2024-01-01T12:40:00,20.0,4.04,100.0,14.2785
2024-01-01T12:45:00,20.0,3.98,100.0,14.1753
2024-01-01T12:50:00,20.0,3.85,100.0,14.0702
2024-01-01T12:55:00,20.0,3.91,100.0,13.9764
2024-01-01T13:00:00,20.0,3.99,98.94,13.8876
2024-01-01T13:05:00,20.0,3.77,98.94,13.7903
2024-01-01T13:10:00,20.0,3.73,98.94,13.6966
2024-01-01T13:15:00,20.0,3.64,96.48,13.5887
2024-01-01T13:20:00,20.0,3.51,96.48,13.4797
2024-01-01T13:25:00,20.0,3.47,96.48,13.3753
2024-01-01T13:30:00,20.0,3.02,97.29,13.2526
2024-01-01T13:35:00,20.0,3.11,97.29,13.1441
2024-01-01T13:40:00,20.0,3.05,97.29,13.0387
2024-01-01T13:45:00,20.0,2.93,100.0,12.9478
2024-01-01T13:50:00,20.0,2.6,100.0,12.8415
2024-01-01T13:55:00,20.0,2.88,100.0,12.7607
2024-01-01T14:00:00,20.0,2.6,100.0,12.6664
2024-01-01T14:05:00,20.0,2.31,100.0,12.5591
2024-01-01T14:10:00,20.0,2.47,100.0,12.4698
2024-01-01T14:15:00,20.0,2.28,100.0,12.3739
2024-01-01T14:20:00,20.0,2.22,100.0,12.2806
2024-01-01T14:25:00,20.0,2.17,100.0,12.1899
2024-01-01T14:30:00,20.0,2.15,95.09,12.0755
2024-01-01T14:35:00,20.0,1.96,95.09,11.9561
2024-01-01T14:40:00,20.0,1.92,95.09,11.8417
2024-01-01T14:45:00,20.0,1.64,97.47,11.7303
2024-01-01T14:50:00,20.0,1.75,97.47,11.6335
2024-01-01T14:55:00,20.0,1.82,97.47,11.5478
2024-01-01T15:00:00,20.0,1.47,100.0,11.459
2024-01-01T15:05:00,20.0,1.46,100.0,11.3754
2024-01-01T15:10:00,20.0,1.51,100.0,11.3009
2024-01-01T15:15:00,20.0,1.44,100.0,11.227
2024-01-01T15:20:00,20.0,1.25,100.0,11.1453
2024-01-01T15:25:00,20.0,1.18,100.0,11.0645
2024-01-01T15:30:00,20.0,1.01,98.9,10.9713
2024-01-01T15:35:00,20.0,1.09,98.9,10.8896
2024-01-01T15:40:00,20.0,0.94,98.9,10.8032
2024-01-01T15:45:00,20.0,1.07,100.0,10.7377
2024-01-01T15:50:00,20.0,0.93,100.0,10.667
2024-01-01T15:55:00,20.0,0.96,100.0,10.6035
2024-01-01T16:00:00,20.0,0.64,99.66,10.5204
2024-01-01T16:05:00,20.0,0.78,99.66,10.4526
2024-01-01T16:10:00,20.0,0.81,99.66,10.391
2024-01-01T16:15:00,20.0,0.42,100.0,10.3098
2024-01-01T16:20:00,20.0,0.6,100.0,10.2459
2024-01-01T16:25:00,20.0,0.43,100.0,10.1746
2024-01-01T16:30:00,20.0,0.45,100.0,10.1098
2024-01-01T16:35:00,20.0,0.24,100.0,10.0348
2024-01-01T16:40:00,20.0,0.18,100.0,9.9609
2024-01-01T16:45:00,20.0,0.27,98.22,9.8875
2024-01-01T16:50:00,20.0,0.23,98.22,9.8166
2024-01-01T16:55:00,20.0,0.43,98.22,9.7638
2024-01-01T17:00:00,20.0,0.15,98.08,9.6951
2024-01-01T17:05:00,20.0,0.26,98.08,9.6382
2024-01-01T17:10:00,20.0,-0.05,98.08,9.5643
2024-01-01T17:15:00,20.0,0.09,97.18,9.4994
2024-01-01T17:20:00,20.0,-0.03,97.18,9.4308
2024-01-01T17:25:00,20.0,0.24,97.18,9.3851
2024-01-01T17:30:00,20.0,-0.1,100.0,9.3358
2024-01-01T17:35:00,20.0,0.05,100.0,9.2999
2024-01-01T17:40:00,20.0,0.04,100.0,9.2658
2024-01-01T17:45:00,20.0,0.19,96.5,9.2234
2024-01-01T17:50:00,20.0,-0.07,96.5,9.1665
2024-01-01T17:55:00,20.0,0.15,96.5,9.1285
2024-01-01T18:00:00,20.0,0.04,100.0,9.1062
2024-01-01T18:05:00,20.0,-0.08,100.0,9.0774
2024-01-01T18:10:00,20.0,0.2,100.0,9.0686
2024-01-01T18:15:00,20.0,-0.18,99.61,9.033
2024-01-01T18:20:00,20.0,-0.01,99.61,9.0112
2024-01-01T18:25:00,20.0,0.09,99.61,8.9977
2024-01-01T18:30:00,20.0,0.12,99.82,8.9879
2024-01-01T18:35:00,20.0,-0.13,99.82,8.9622
2024-01-01T18:40:00,20.0,0.22,99.82,8.9614
2024-01-01T18:45:00,20.0,0.08,96.41,8.9317
2024-01-01T18:50:00,20.0,0.26,96.41,8.9157
2024-01-01T18:55:00,20.0,0.09,96.41,8.8897
2024-01-01T19:00:00,20.0,0.03,100.0,8.8821
2024-01-01T19:05:00,20.0,0.21,100.0,8.8871
2024-01-01T19:10:00,20.0,0.12,100.0,8.8857
2024-01-01T19:15:00,20.0,0.13,95.19,8.8572
2024-01-01T19:20:00,20.0,0.44,95.19,8.8515
2024-01-01T19:25:00,20.0,0.45,95.19,8.8468
2024-01-01T19:30:00,20.0,0.26,96.57,8.8374
2024-01-01T19:35:00,20.0,0.47,96.57,8.8432
2024-01-01T19:40:00,20.0,0.3,96.57,8.8372
2024-01-01T19:45:00,20.0,0.51,96.33,8.8439
2024-01-01T19:50:00,20.0,0.67,96.33,8.8612
2024-01-01T19:55:00,20.0,0.45,96.33,8.8624
2024-01-01T20:00:00,20.0,0.68,100.0,8.9005
2024-01-01T20:05:00,20.0,0.56,100.0,8.9278
2024-01-01T20:10:00,20.0,0.56,100.0,8.9531
2024-01-01T20:15:00,20.0,0.81,99.01,8.9878
2024-01-01T20:20:00,20.0,0.7,99.01,9.0128
2024-01-01T20:25:00,20.0,0.72,99.01,9.0378
2024-01-01T20:30:00,20.0,0.9,100.0,9.0786
2024-01-01T20:35:00,20.0,0.97,100.0,9.1213
2024-01-01T20:40:00,20.0,0.95,100.0,9.1598
2024-01-01T20:45:00,20.0,1.01,100.0,9.1998
2024-01-01T20:50:00,20.0,1.25,100.0,9.2529
2024-01-01T20:55:00,20.0,1.33,100.0,9.3081
2024-01-01T21:00:00,20.0,1.58,100.0,9.3761
2024-01-01T21:05:00,20.0,1.48,100.0,9.4331
2024-01-01T21:10:00,20.0,1.39,100.0,9.4801
2024-01-01T21:15:00,20.0,1.46,99.83,9.5276
2024-01-01T21:20:00,20.0,1.79,99.83,9.5942
2024-01-01T21:25:00,20.0,1.85,99.83,9.6605
2024-01-01T21:30:00,20.0,1.76,97.61,9.7035
2024-01-01T21:35:00,20.0,2.15,97.61,9.7693
2024-01-01T21:40:00,20.0,1.94,97.61,9.8166
2024-01-01T21:45:00,20.0,2.13,100.0,9.8876
2024-01-01T21:50:00,20.0,2.15,100.0,9.9551
2024-01-01T21:55:00,20.0,2.5,100.0,10.0414
2024-01-01T22:00:00,20.0,2.51,100.0,10.123
2024-01-01T22:05:00,20.0,2.67,100.0,10.2094
2024-01-01T22:10:00,20.0,2.45,100.0,10.2751
2024-01-01T22:15:00,20.0,2.58,99.29,10.3412
2024-01-01T22:20:00,20.0,2.68,99.29,10.4097
2024-01-01T22:25:00,20.0,2.96,99.29,10.4919
2024-01-01T22:30:00,20.0,3.06,95.68,10.5547
2024-01-01T22:35:00,20.0,2.89,95.68,10.6019
2024-01-01T22:40:00,20.0,3.07,95.68,10.6578
2024-01-01T22:45:00,20.0,3.35,100.0,10.754
2024-01-01T22:50:00,20.0,3.38,100.0,10.8457
2024-01-01T22:55:00,20.0,3.69,100.0,10.9521
2024-01-01T23:00:00,20.0,3.6,98.86,11.0385
2024-01-01T23:05:00,20.0,3.84,98.86,11.1356
2024-01-01T23:10:00,20.0,3.63,98.86,11.2122
2024-01-01T23:15:00,20.0,4.05,100.0,11.3181
2024-01-01T23:20:00,20.0,4.02,100.0,11.4148
2024-01-01T23:25:00,20.0,4.28,100.0,11.5222
2024-01-01T23:30:00,20.0,4.3,95.78,11.5994
2024-01-01T23:35:00,20.0,4.4,95.78,11.6783
2024-01-01T23:40:00,20.0,4.52,95.78,11.76
2024-01-01T23:45:00,20.0,4.53,96.72,11.8424
2024-01-01T23:50:00,20.0,4.72,96.72,11.9316
2024-01-01T23:55:00,20.0,4.74,96.72,12.0162
2024-01-02T00:00:00,20.0,4.85,100.0,12.122
2024-01-02T00:05:00,20.0,4.81,100.0,12.2179
2024-01-02T00:10:00,20.0,5.12,100.0,12.3279
2024-01-02T00:15:00,20.0,5.21,97.08,12.4195
2024-01-02T00:20:00,20.0,5.18,97.08,12.5033
2024-01-02T00:25:00,20.0,5.34,97.08,12.5923
2024-01-02T00:30:00,20.0,5.4,98.63,12.688
2024-01-02T00:35:00,20.0,5.65,98.63,12.7943
2024-01-02T00:40:00,20.0,5.85,98.63,12.9068
2024-01-02T00:45:00,20.0,5.99,99.28,13.0248
2024-01-02T00:50:00,20.0,5.83,99.28,13.1244
2024-01-02T00:55:00,20.0,5.93,99.28,13.2236
2024-01-02T01:00:00,20.0,6.14,100.0,13.3347
2024-01-02T01:05:00,20.0,6.16,100.0,13.4395
2024-01-02T01:10:00,20.0,6.41,100.0,13.5543
2024-01-02T01:15:00,20.0,6.5,99.26,13.6631
2024-01-02T01:20:00,20.0,6.44,99.26,13.7609
2024-01-02T01:25:00,20.0,6.56,99.26,13.8598
2024-01-02T01:30:00,20.0,6.61,97.14,13.9434
2024-01-02T01:35:00,20.0,7.0,97.14,14.0472
2024-01-02T01:40:00,20.0,6.95,97.14,14.1408
2024-01-02T01:45:00,20.0,7.29,100.0,14.2674
2024-01-02T01:50:00,20.0,7.27,100.0,14.3842
2024-01-02T01:55:00,20.0,7.16,100.0,14.486
2024-01-02T02:00:00,20.0,7.3,99.84,14.5896
2024-01-02T02:05:00,20.0,7.55,99.84,14.7029
2024-01-02T02:10:00,20.0,7.64,99.84,14.8147
2024-01-02T02:15:00,20.0,7.75,97.63,14.913
2024-01-02T02:20:00,20.0,7.84,97.63,15.0108
2024-01-02T02:25:00,20.0,8.05,97.63,15.1162
2024-01-02T02:30:00,20.0,8.04,96.16,15.2053
2024-01-02T02:35:00,20.0,8.23,96.16,15.3012
2024-01-02T02:40:00,20.0,8.09,96.16,15.3814
2024-01-02T02:45:00,20.0,8.22,100.0,15.4874
2024-01-02T02:50:00,20.0,8.38,100.0,15.5966
2024-01-02T02:55:00,20.0,8.45,100.0,15.7032
2024-01-02T03:00:00,20.0,8.57,100.0,15.8112
2024-01-02T03:05:00,20.0,8.49,100.0,15.9064
2024-01-02T03:10:00,20.0,8.5,100.0,15.996
2024-01-02T03:15:00,20.0,8.66,100.0,16.0903
2024-01-02T03:20:00,20.0,8.66,100.0,16.1782
2024-01-02T03:25:00,20.0,8.69,100.0,16.2626
2024-01-02T03:30:00,20.0,8.8,97.14,16.3319
2024-01-02T03:35:00,20.0,9.14,97.14,16.4193
2024-01-02T03:40:00,20.0,9.15,97.14,16.5011
2024-01-02T03:45:00,20.0,9.25,96.23,16.5788
2024-01-02T03:50:00,20.0,9.15,96.23,16.645
2024-01-02T03:55:00,20.0,9.04,96.23,16.6994
2024-01-02T04:00:00,20.0,9.46,98.53,16.7916
2024-01-02T04:05:00,20.0,9.52,98.53,16.8816
2024-01-02T04:10:00,20.0,9.23,98.53,16.9462
2024-01-02T04:15:00,20.0,9.35,100.0,17.0228
2024-01-02T04:20:00,20.0,9.63,100.0,17.1136
2024-01-02T04:25:00,20.0,9.42,100.0,17.1842
2024-01-02T04:30:00,20.0,9.62,96.66,17.2436
2024-01-02T04:35:00,20.0,9.66,96.66,17.3018
2024-01-02T04:40:00,20.0,9.49,96.66,17.3446
2024-01-02T04:45:00,20.0,9.72,100.0,17.4195
2024-01-02T04:50:00,20.0,9.64,100.0,17.4842
2024-01-02T04:55:00,20.0,9.85,100.0,17.5584
2024-01-02T05:00:00,20.0,9.93,95.44,17.6069
2024-01-02T05:05:00,20.0,9.96,95.44,17.6535
2024-01-02T05:10:00,20.0,10.04,95.44,17.7029
2024-01-02T05:15:00,20.0,9.92,100.0,17.7676
2024-01-02T05:20:00,20.0,9.97,100.0,17.8309
2024-01-02T05:25:00,20.0,10.0,100.0,17.892
2024-01-02T05:30:00,20.0,9.83,100.0,17.9376
2024-01-02T05:35:00,20.0,9.82,100.0,17.9798
2024-01-02T05:40:00,20.0,9.78,100.0,18.0166
2024-01-02T05:45:00,20.0,10.0,96.46,18.0452
2024-01-02T05:50:00,20.0,10.03,96.46,18.0733
2024-01-02T05:55:00,20.0,10.08,96.46,18.1028
2024-01-02T06:00:00,20.0,9.8,98.37,18.1234
2024-01-02T06:05:00,20.0,10.12,98.37,18.1639
2024-01-02T06:10:00,20.0,9.98,98.37,18.1922
2024-01-02T06:15:00,20.0,10.11,100.0,18.2365
2024-01-02T06:20:00,20.0,10.02,100.0,18.2719
2024-01-02T06:25:00,20.0,10.17,100.0,18.3152
2024-01-02T06:30:00,20.0,9.91,100.0,18.3381
2024-01-02T06:35:00,20.0,10.12,100.0,18.3739
2024-01-02T06:40:00,20.0,10.03,100.0,18.4007
2024-01-02T06:45:00,20.0,10.0,98.26,18.4138
2024-01-02T06:50:00,20.0,10.09,98.26,18.4322
2024-01-02T06:55:00,20.0,9.92,98.26,18.4382
2024-01-02T07:00:00,20.0,9.84,100.0,18.448
2024-01-02T07:05:00,20.0,9.68,100.0,18.447
2024-01-02T07:10:00,20.0,9.91,100.0,18.4609
2024-01-02T07:15:00,20.0,9.69,98.53,18.4513
2024-01-02T07:20:00,20.0,9.82,98.53,18.4506
2024-01-02T07:25:00,20.0,9.6,98.53,18.435
2024-01-02T07:30:00,20.0,9.82,99.23,18.4397
2024-01-02T07:35:00,20.0,9.63,99.23,18.4311
2024-01-02T07:40:00,20.0,9.47,99.23,18.4128
2024-01-02T07:45:00,20.0,9.37,100.0,18.3932
2024-01-02T07:50:00,20.0,9.62,100.0,18.3913
2024-01-02T07:55:00,20.0,9.45,100.0,18.3786
2024-01-02T08:00:00,20.0,9.33,100.0,18.3584
2024-01-02T08:05:00,20.0,9.24,100.0,18.3342
2024-01-02T08:10:00,20.0,9.36,100.0,18.3193
2024-01-02T08:15:00,20.0,9.26,100.0,18.2984
2024-01-02T08:20:00,20.0,9.35,100.0,18.2851
2024-01-02T08:25:00,20.0,9.2,100.0,18.2625
2024-01-02T08:30:00,20.0,9.16,96.28,18.2173
2024-01-02T08:35:00,20.0,9.12,96.28,18.1721
2024-01-02T08:40:00,20.0,8.96,96.28,18.1193
2024-01-02T08:45:00,20.0,8.94,100.0,18.0907
2024-01-02T08:50:00,20.0,8.93,100.0,18.0632
2024-01-02T08:55:00,20.0,8.75,100.0,18.0259
2024-01-02T09:00:00,20.0,8.68,100.0,17.9861
2024-01-02T09:05:00,20.0,8.42,100.0,17.9317
2024-01-02T09:10:00,20.0,8.28,100.0,17.8715
2024-01-02T09:15:00,20.0,8.35,100.0,17.8199
2024-01-02T09:20:00,20.0,8.4,100.0,17.7753
2024-01-02T09:25:00,20.0,8.37,100.0,17.7315
2024-01-02T09:30:00,20.0,7.94,95.95,17.6387
2024-01-02T09:35:00,20.0,7.86,95.95,17.5468
2024-01-02T09:40:00,20.0,7.78,95.95,17.4551
2024-01-02T09:45:00,20.0,8.02,95.08,17.3809
2024-01-02T09:50:00,20.0,7.8,95.08,17.2969
2024-01-02T09:55:00,20.0,7.54,95.08,17.2011
2024-01-02T10:00:00,20.0,7.64,97.54,17.1326
2024-01-02T10:05:00,20.0,7.38,97.54,17.0511
2024-01-02T10:10:00,20.0,7.58,97.54,16.9885
2024-01-02T10:15:00,20.0,7.3,98.56,16.9172
2024-01-02T10:20:00,20.0,7.16,98.56,16.8419
2024-01-02T10:25:00,20.0,7.09,98.56,16.7668
2024-01-02T10:30:00,20.0,6.85,100.0,16.6891
2024-01-02T10:35:00,20.0,7.07,100.0,16.6309
2024-01-02T10:40:00,20.0,7.0,100.0,16.572
2024-01-02T10:45:00,20.0,6.81,97.84,16.4917
2024-01-02T10:50:00,20.0,6.47,97.84,16.3942
2024-01-02T10:55:00,20.0,6.45,97.84,16.3023
2024-01-02T11:00:00,20.0,6.5,100.0,16.232
2024-01-02T11:05:00,20.0,6.41,100.0,16.1608
2024-01-02T11:10:00,20.0,6.27,100.0,16.0849
2024-01-02T11:15:00,20.0,6.0,98.33,15.9863
2024-01-02T11:20:00,20.0,5.92,98.33,15.889
2024-01-02T11:25:00,20.0,5.97,98.33,15.8016
2024-01-02T11:30:00,20.0,5.85,95.93,15.6975
2024-01-02T11:35:00,20.0,5.57,95.93,15.5818
2024-01-02T11:40:00,20.0,5.37,95.93,15.4609
2024-01-02T11:45:00,20.0,5.34,99.79,15.3683
2024-01-02T11:50:00,20.0,5.13,99.79,15.2677
2024-01-02T11:55:00,20.0,5.38,99.79,15.1909
2024-01-02T12:00:00,20.0,5.01,100.0,15.0956
2024-01-02T12:05:00,20.0,5.15,100.0,15.0159
2024-01-02T12:10:00,20.0,4.89,100.0,14.9242
2024-01-02T12:15:00,20.0,4.93,97.83,14.8288
2024-01-02T12:20:00,20.0,4.56,97.83,14.7151
2024-01-02T12:25:00,20.0,4.49,97.83,14.6043
2024-01-02T12:30:00,20.0,4.51,97.57,14.5005
2024-01-02T12:35:00,20.0,4.34,97.57,14.3924
2024-01-02T12:40:00,20.0,4.25,97.57,14.2853
2024-01-02T12:45:00,20.0,4.3,100.0,14.2028
2024-01-02T12:50:00,20.0,3.95,100.0,14.1029
2024-01-02T12:55:00,20.0,4.04,100.0,14.0153
2024-01-02T13:00:00,20.0,4.01,100.0,13.9318
2024-01-02T13:05:00,20.0,3.61,100.0,13.8267
2024-01-02T13:10:00,20.0,3.74,100.0,13.7374
2024-01-02T13:15:00,20.0,3.47,100.0,13.6362
2024-01-02T13:20:00,20.0,3.56,100.0,13.5475
2024-01-02T13:25:00,20.0,3.11,100.0,13.4348
2024-01-02T13:30:00,20.0,3.11,100.0,13.3301
2024-01-02T13:35:00,20.0,3.03,100.0,13.2269
2024-01-02T13:40:00,20.0,2.93,100.0,13.124
2024-01-02T13:45:00,20.0,2.72,97.26,12.9979
2024-01-02T13:50:00,20.0,2.62,97.26,12.8734
2024-01-02T13:55:00,20.0,2.51,97.26,12.75
2024-01-02T14:00:00,20.0,2.48,98.72,12.6414
2024-01-02T14:05:00,20.0,2.52,98.72,12.5427
2024-01-02T14:10:00,20.0,2.27,98.72,12.4339
2024-01-02T14:15:00,20.0,2.19,95.38,12.3071
2024-01-02T14:20:00,20.0,2.17,95.38,12.1879
2024-01-02T14:25:00,20.0,2.11,95.38,12.0724
2024-01-02T14:30:00,20.0,2.16,100.0,11.9948
2024-01-02T14:35:00,20.0,1.96,100.0,11.9088
2024-01-02T14:40:00,20.0,2.01,100.0,11.8323
2024-01-02T14:45:00,20.0,1.93,99.5,11.7524
2024-01-02T14:50:00,20.0,1.58,99.5,11.6545
